goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
47587,"8402110000","80","Watertube boilers with a steam production exceeding 45 tonnes per hour"
47588,"8402120000","80","Watertube boilers with a steam production not exceeding 45 tonnes per hour"
47589,"8402190000","80","Other vapour generating boilers including hybrid boilers"
47590,"8402191000","80","Firetube boilers"
47591,"8402199000","80","Other"
47592,"8402200000","80","Superheated water boilers"
47593,"8402900000","80","Parts"
47594,"8403000000","80","Central heating boilers other than those of heading 8402"
47595,"8403100000","80","Boilers"
47596,"8403101000","80","Of cast iron"
47597,"8403109000","80","Other"
47598,"8403900000","80","Parts"
47599,"8403901000","80","Of cast iron"
47600,"8403909000","80","Other"
47601,"8404000000","80","Auxiliary plant for use with boilers of heading 8402 or 8403 (for example economisers superheaters soot removers gas recoverers); condensers for steam or other vapour power units"
47602,"8404100000","80","Auxiliary plant for use with boilers of heading 8402 or 8403"
47603,"8404200000","80","Condensers for steam or other vapour power units"
47604,"8404900000","80","Parts"
47605,"8405000000","80","Producer gas or water gas generators with or without their purifiers; acetylene gas generators and similar water process gas generators with or without their purifiers"
47606,"8405100000","80","Producer gas or water gas generators with or without their purifiers; acetylene gas generators and similar water process gas generators with or without their purifiers"
47607,"8405900000","80","Parts"
47608,"8406000000","80","Steam turbines and other vapour turbines"
60331,"8406100000","80","Turbines for marine propulsion"
60332,"8406810000","10","Other turbines"
60333,"8406810000","80","Of an output exceeding 40 MW"
60336,"8406820000","80","Of an output not exceeding 40 MW"
105622,"8406820010","80","Industrial steam turbine with: -an output of 5 MW or more but not more than 40 MW -designed for a pressure of not more than 140 bar and a temperature of not more than 540 ° C -equipped with double seat valves on the live steam side which are operated with a hydraulic servo of not more than 12 bar "
105621,"8406820090","80","Other"
47618,"8406900000","80","Parts"
47619,"8406901000","80","Stator blades rotors and their blades"
47620,"8406909000","80","Other"
47621,"8407000000","80","Spark-ignition reciprocating or rotary internal combustion piston engines"
47622,"8407100000","80","Aircraft engines"
82794,"8407100010","80","For use in civil aircraft"
82795,"8407100020","80","Intended to be fitted in aircraft imported duty free or built within the Community"
82796,"8407100090","80","Other"
47627,"8407210000","10","Marine propulsion engines"
47628,"8407210000","80","Outboard motors"
54959,"8407211000","80","Of a cylinder capacity not exceeding 325 cm$3"
47632,"8407219100","10","Of a cylinder capacity exceeding 325 cm$3"
47633,"8407219100","80","Of a power not exceeding 30 kW"
47636,"8407219900","80","Of a power exceeding 30 kW"
47637,"8407290000","80","Other"
47644,"8407310000","10","Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87"
47645,"8407310000","80","Of a cylinder capacity not exceeding 50 cm$3"
47646,"8407320000","80","Of a cylinder capacity exceeding 50 cm$3 but not exceeding 250 cm$3"
47647,"8407321000","80","Of a cylinder capacity exceeding 50 cm$3 but not exceeding 125 cm$3"
47648,"8407329000","80","Of a cylinder capacity exceeding 125 cm$3 but not exceeding 250 cm$3"
47649,"8407330000","80","Of a cylinder capacity exceeding 250 cm$3 but not exceeding 1 000 cm$3"
97992,"8407332000","80","Of a cylinder capacity exceeding 250 cm$3 but not exceeding 500 cm$3"
97994,"8407332010","80","Spark-ignition reciprocating or rotary internal combustion piston engines having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 200 kW for the manufacture of: -lawn mowers of subheadings 8433 11 8433 19 and 8433 20 -tractors of subheadings 8701 91 90 8701 92 90 whose main function is that of a lawn mower -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20"
97996,"8407332090","80","Other"
97993,"8407338000","80","Of a cylinder capacity exceeding 500 cm$3 but not exceeding 1000 cm$3"
97995,"8407338010","80","Spark-ignition reciprocating or rotary internal combustion piston engines having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 200 kW for the manufacture of: -lawn mowers of subheadings 8433 11 8433 19 and 8433 20 -tractors of subheadings 8701 91 90 8701 92 90 whose main function is that of a lawn mower -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20"
97997,"8407338090","80","Other"
47652,"8407340000","80","Of a cylinder capacity exceeding 1 000 cm$3"
47653,"8407341000","80","For the industrial assembly of: pedestrian-controlled tractors of subheading 8701 10; motor vehicles of heading 8703; motor vehicles of heading 8704 with an engine of a cylinder capacity of less than 2 800 cm$3; motor vehicles of heading 8705"
47654,"8407343000","10","Other"
47655,"8407343000","80","Used"
47656,"8407349100","10","New of a cylinder capacity"
47657,"8407349100","80","Not exceeding 1 500 cm$3"
47658,"8407349900","80","Exceeding 1 500 cm$3"
47659,"8407900000","80","Other engines"
47660,"8407901000","80","Of a cylinder capacity not exceeding 250 cm$3"
76354,"8407901010","80","Four-stroke petrol engines of a cylinder capacity of not more than 250cm³ for use in the manufacture of lawnmowers of sub-heading 8433 11 mowers with motor of subheading 8433 20 10 rotovators of sub-heading 8432 29 50 garden shredders of subheading 8436 80 90 or scarifiers of subheading 8432 29 10"
71180,"8407901090","80","Other"
47661,"8407905000","10","Of a cylinder capacity exceeding 250 cm$3"
47662,"8407905000","80","For the industrial assembly of: pedestrian-controlled tractors of subheading 8701 10; motor vehicles of heading 8703; motor vehicles of heading 8704 with an engine of a cylinder capacity of less than 2 800 cm$3; motor vehicles of heading 8705"
55017,"8407908000","10","Other"
54963,"8407908000","80","Of a power not exceeding 10 kW"
71198,"8407908010","80","Spark-ignition reciprocating or rotary internal combustion piston engines having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 200 kW for the manufacture of: -lawn mowers of subheadings 8433 11 8433 19 and 8433 20 -tractors of subheadings 8701 91 90 8701 92 90 whose main function is that of a lawn mower -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20"
71191,"8407908090","80","Other"
54964,"8407909000","80","Of a power exceeding 10 kW"
71190,"8407909010","80","Spark-ignition reciprocating or rotary internal combustion piston engines having a cylinder capacity of not less than 300 cm³ and a power of not less than 6 kW or more but not more than 200 kW for the manufacture of: -lawn mowers of subheadings 8433 11 8433 19 and 8433 20 -tractors of subheadings 8701 91 90 8701 92 90 whose main function is that of a lawn mower -four stroke mowers with motor of a cylinder capacity of not less than 300 cm³ of subheading 8433 20 10 or -snowploughs and snow blowers of subheading 8430 20"
93600,"8407909020","80","Compact Liquid Petroleum Gas (LPG) Engine System with:  - 6 cylinders    - an output of 75 kW or more but not more than 80 kW    - inlet and exhaust valves modified to operate continuously in heavy duty applications  for use in the manufacture of vehicles of heading 8427"
71192,"8407909090","80","Other"
47669,"8408000000","80","Compression-ignition internal combustion piston engines (diesel or semi-diesel engines)"
47670,"8408100000","80","Marine propulsion engines"
57589,"8408101100","10","Used"
57590,"8408101100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57591,"8408101900","80","Other"
91735,"8408102300","10","New of a power"
91736,"8408102300","20","Not exceeding 50 kW"
91737,"8408102300","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
91738,"8408102700","80","Other"
57599,"8408103100","10","Exceeding 50 kW but not exceeding 100 kW"
57600,"8408103100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57601,"8408103900","80","Other"
57602,"8408104100","10","Exceeding 100 kW but not exceeding 200 kW"
57603,"8408104100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57604,"8408104900","80","Other"
57605,"8408105100","10","Exceeding 200 kW but not exceeding 300 kW"
57606,"8408105100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57607,"8408105900","80","Other"
57608,"8408106100","10","Exceeding 300 kW but not exceeding 500 kW"
57609,"8408106100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57610,"8408106900","80","Other"
57611,"8408107100","10","Exceeding 500 kW but not exceeding 1 000 kW"
57612,"8408107100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57613,"8408107900","80","Other"
57614,"8408108100","10","Exceeding 1 000 kW but not exceeding 5 000 kW"
57615,"8408108100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57616,"8408108900","80","Other"
57617,"8408109100","10","Exceeding 5 000 kW"
57618,"8408109100","80","For seagoing vessels of headings 8901 to 8906 tugs of subheading 8904 00 10 and warships of subheading 8906 10 00"
57619,"8408109900","80","Other"
47702,"8408200000","80","Engines of a kind used for the propulsion of vehicles of Chapter 87"
